,Capacity (mah),Nominal voltage (V),Cells configuration,Discharge (C),Battery height (mm),Bettry length (mm),Battery width (mm),Battery weight (g),Battery price (€),Motor name,Shaft diameter (mm),Motor diameter (mm),Motor height (mm),Magnetic poles,KV (rpm/V),Motor weight (g),No load current @10V (A),Resistance (Ohm),Motor price (€),Propeller Name,Propeller diameter (in),Propeller pitch (in),Propeller weight (g),Propeller material,Propeller price (€),Total weight (g),Total price (€),Peak rotational speed (rpm),Peak torque (Nm),Peak current (A),Peak thrust (kgf),Total thrust (kgf),Hovering rotational speed (rpm),Hovering torque (Nm),Hovering current (A),Hovering PWM,Hovering time (m)
33386,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,186.4,,14750.199385839105,0.06927948568331341,26.843243869618444,0.5261820055395912,2.1047280221583646,4749.41869745811,0.008513603168157385,3.2987070231890776,0.19439495821025018,7.048216115150078
33387,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,183.2,,16599.49209726032,0.06441174181992598,24.957172771789573,0.4893849298884389,1.9575397195537556,5555.0109584654165,0.008500740633382969,3.2937232660837905,0.2138910791541415,7.058880823234447
33388,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,171.12,,26515.10046950951,0.038311686643330914,14.84436464098979,0.49446365759275224,1.977854630371009,8824.668598186216,0.0050050769279840375,1.9392825858948906,0.26116715786842687,11.988969616447715
33389,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,179.68,,16689.516319874885,0.06417478459661077,24.865358164329535,0.549725865966768,2.198903463867072,5250.183941869699,0.007553815717922038,2.9268248181132552,0.1977096585349342,7.943762078315248
33390,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,183.32,,21914.667846628436,0.05042103392587169,19.53628980456049,0.5789373122386682,2.3157492489546727,,,,,
33391,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,182.4,,17015.48007983125,0.0633167702467961,24.53291169828531,0.48630879569441254,1.9452351827776502,5713.351691948857,0.008408242780986574,3.2578837569262933,0.21689083797455755,7.136534552704733
33392,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,175.92000000000002,,16689.516319874885,0.06417478459661077,24.865358164329535,0.549725865966768,2.198903463867072,5250.183941869699,0.007553815717922038,2.9268248181132552,0.1977096585349342,7.943762078315248
33393,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,189.51999999999998,,14750.199385839105,0.06927948568331341,26.843243869618444,0.5261820055395912,2.1047280221583646,4749.41869745811,0.008513603168157385,3.2987070231890776,0.19439495821025018,7.048216115150078
33394,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,177.2,,19227.088724968864,0.05749533141052736,22.277318995442258,0.5084151235315753,2.033660494126301,6305.085121185924,0.007308374868030625,2.831725538007008,0.22112471417584115,8.210541483608452
33395,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,168.8,,28861.196960812147,0.032136246309887685,12.451609422935084,0.3294104358385112,1.3176417433540448,11921.960274803396,0.006261188964863915,2.4259796480611353,0.3482014443566433,9.58375723332288
33396,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,171.28,,28796.220591193556,0.0835646994509327,52.50524917889784,0.9673879358031315,3.869551743212526,6706.645678034946,0.005640108542039341,3.5437875314984133,0.13901160211282187,6.560777076319032
33397,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,174.4,,27510.884930853743,0.08640591506031278,54.29043759603646,0.8397259381905726,3.3589037527622905,6908.2423671695215,0.006703321998933501,4.211821890723094,0.14926057249984934,5.52017644696946
33398,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,186.4,,18577.067704608155,0.106153986896931,66.69851707693311,0.8118448220775573,3.247379288310229,4749.418696335587,0.00851360303993383,5.349254473406961,0.1291423711289582,4.34640006669789
33399,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,183.2,,21116.526583529514,0.10054055032250699,63.17149085620901,0.7694185218269293,3.077674087307717,5555.0109586068165,0.008500740646217074,5.341172879795976,0.14115098246336227,4.352976494722282
33400,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,171.12,,36032.34154301891,0.06756936030796275,42.45508119025151,0.8801341833739749,3.5205367334958995,8824.668581649039,0.005005074721646122,3.144779810057919,0.16650015082418532,7.393204422656158
33401,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,179.68,,21241.71539165115,0.10026382229982991,62.99761751159563,0.865104043734602,3.460416174938408,5250.183941532518,0.007553815677390962,4.74620235738229,0.1301418864691852,4.8986533336145515
33402,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,183.32,,28796.220591193556,0.0835646994509327,52.50524917889784,0.9673879358031315,3.869551743212526,6706.645678034946,0.005640108542039341,3.5437875314984133,0.13901160211282187,6.560777076319032
33403,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,182.4,,21696.284777142835,0.09925900334634039,62.36627114285718,0.7679439372156168,3.0717757488624673,5713.351692133054,0.008408242796082292,5.283054759616294,0.14290016695280458,4.400862958628245
33404,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,175.92000000000002,,21241.71539165115,0.10026382229982991,62.99761751159563,0.865104043734602,3.460416174938408,5250.183941532518,0.007553815677390962,4.74620235738229,0.1301418864691852,4.8986533336145515
33405,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,189.51999999999998,,18577.067704608155,0.106153986896931,66.69851707693311,0.8118448220775573,3.247379288310229,4749.418696335587,0.00851360303993383,5.349254473406961,0.1291423711289582,4.34640006669789
33406,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,177.2,,24835.909172055573,0.09231890970842004,58.005681705478366,0.8226432563429624,3.2905730253718497,6305.085122467075,0.0073083750649669925,4.591987604681681,0.14431405702459166,5.063166977257488
33407,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,168.8,,40003.972925690476,0.058790127437253335,36.93892649209656,0.608555611510141,2.434222446040564,,,,,
33408,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,163.68,,20807.36710552044,0.04580932424561868,21.587135477392266,0.5251678676842902,2.100671470737161,6706.645622574042,0.005640103929013338,2.6578363416105346,0.2061005942692343,8.7477169440431
33409,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,166.8,,19862.289231482373,0.04729489279139584,22.28719316186491,0.45515999292202347,1.8206399716880939,6908.242355689499,0.006703321051977407,3.158865535268527,0.22367789446050196,7.360237319510841
33410,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,178.8,,13342.1916376097,0.05754383858405173,27.116895083252075,0.43573560093525615,1.7429424037410246,4749.418697566851,0.008513603185663365,4.011940990477932,0.2035142949892304,5.795199893314057
33411,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,175.6,,15187.45106280131,0.054643274052632924,25.75003624977681,0.4140606540791812,1.6562426163167248,5555.010827353354,0.008500721954805142,4.005862218710011,0.21947797442666395,5.803993929548353
33412,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,163.52,,26166.55575991559,0.03738521199565787,17.617366103766226,0.4823147586511274,1.9292590346045095,8824.663466883589,0.005004724471431581,2.3582572835050315,0.24040662261490825,9.858975168919645
33413,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,172.07999999999998,,15278.574915949379,0.05450003640658754,25.682537099296756,0.46561576386684667,1.8624630554673867,5250.18394112912,0.007553815634134999,3.559651727774893,0.20131559106356867,6.531537852028398
33414,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,175.72,,20807.36710552044,0.04580932424561868,21.587135477392266,0.5251678676842902,2.100671470737161,6706.645622574042,0.005640103929013338,2.6578363416105346,0.2061005942692343,8.7477169440431
33415,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,174.8,,15609.5796628558,0.0539797298223205,25.43734839788459,0.4135237785213952,1.6540951140855809,5713.351691115294,0.008408242647138447,3.962290930641742,0.22147035930894188,5.867817484122594
33416,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,168.32,,15278.574915949379,0.05450003640658754,25.682537099296756,0.46561576386684667,1.8624630554673867,5250.18394112912,0.007553815634134999,3.559651727774893,0.20131559106356867,6.531537852028398
33417,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,181.92000000000002,,13342.1916376097,0.05754383858405173,27.116895083252075,0.43573560093525615,1.7429424037410246,4749.418697566851,0.008513603185663365,4.011940990477932,0.2035142949892304,5.795199893314057
33418,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,169.6,,17901.41143062539,0.050377197925279005,23.739695236573784,0.44451774137369754,1.7780709654947902,6305.085121135359,0.007308374863157396,3.4439905146559027,0.21930875507349035,6.750889673203111
33419,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,161.2,,29139.543702261406,0.032711970250906976,15.4151528131397,0.33540842021659206,1.3416336808663683,11921.96004526698,0.006261179975798425,2.9505074212807862,0.3184213226025256,7.880000515269812
33420,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,163.68,,23969.829641799115,0.05951580997682673,37.39488627912358,0.6852042431092316,2.7408169724369262,6706.645614496192,0.005640102392416024,3.543779865765334,0.16135967960163317,6.560791268274449
33421,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,166.8,,22816.611267837397,0.06112581352664623,38.40648134400228,0.5907192778940197,2.3628771115760787,6908.242203656447,0.006703307069805843,4.211803314655829,0.17582129102648844,5.520200793588077
33422,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,178.8,,15056.033512253258,0.07196032502708678,45.214005691005916,0.5468797389768724,2.1875189559074895,4749.418697324523,0.008513603142485926,5.349254600217128,0.1628764105341148,4.346399963661531
33423,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,175.6,,17220.277357596362,0.06893883286881865,43.31554617754705,0.5243579234224237,2.097431693689695,5555.010958229946,0.008500740596437198,5.341172817911101,0.17483405361334223,4.352976545157535
33424,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,163.52,,30672.175962314024,0.050158691141615634,31.51563512077717,0.650199812313626,2.600799249254504,,,,,
33425,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,172.07999999999998,,17327.77048715386,0.06878876214147221,43.221253958636964,0.5899132792678387,2.3596531170713546,5250.183770159512,0.0075537940731182805,4.746175495258933,0.16007242995127155,4.898681058722961
33426,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,175.72,,23969.829641799115,0.05951580997682673,37.39488627912358,0.6852042431092316,2.7408169724369262,6706.645614496192,0.005640102392416024,3.543779865765334,0.16135967960163317,6.560791268274449
33427,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,174.8,,17718.73918736958,0.06824293230609024,42.878298958447736,0.524781732296046,2.099126929184184,,,,,
33428,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,168.32,,17327.77048715386,0.06878876214147221,43.221253958636964,0.5899132792678387,2.3596531170713546,5250.183770159512,0.0075537940731182805,4.746175495258933,0.16007242995127155,4.898681058722961
33429,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,181.92000000000002,,15056.033512253258,0.07196032502708678,45.214005691005916,0.5468797389768724,2.1875189559074895,4749.418697324523,0.008513603142485926,5.349254600217128,0.1628764105341148,4.346399963661531
33430,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,169.6,,20448.18907536391,0.0644323582570045,40.48404467073341,0.5708107530164331,2.2832430120657325,6305.084029037612,0.007308265395331556,4.591851262988826,0.1732701872198924,5.063317313302222
33431,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,161.2,,34528.28714724572,0.04477518977140101,28.133081449784456,0.46144023760512604,1.8457609504205041,11921.959987024067,0.006261176878847645,3.9340060388531715,0.24634725032007035,5.910006179547646
34092,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,162.68,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,5.623530113395017
34093,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,165.8,,21597.185062998313,0.05521979170435151,40.47822145526817,0.532764938749263,2.131059754997052,6908.242355808107,0.006703321062931797,4.913790848543798,0.17656057235379455,4.7315811186571235
34094,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6045 plastic,6.0,4.5,6.0,Plastic,,177.8,,13977.9632388122,0.06271909174042996,45.97549549869249,0.4755875506290818,1.9023502025163272,4749.418669203346,0.008513599052204291,6.2407911052810565,0.17244729911354995,3.7254892220836364
34095,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,174.6,,16069.706257787706,0.06066027144904412,44.46630140130757,0.4604339000459725,1.84173560018389,,,,,
34096,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,162.52,,29696.764867766375,0.04724769422200071,34.63436878227534,0.6118714649099023,2.447485859639609,8824.66858920879,0.0050050761232491615,3.6689118274437034,0.17901905253598147,6.337028823120921
34097,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,171.07999999999998,,16174.229275649803,0.06055739355794036,44.39088796850663,0.5182511564308807,2.073004625723523,5250.18394136217,0.007553815657317128,5.5372360545152475,0.1663422537055381,4.198845736591124
34098,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,174.72,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,5.623530113395017
34099,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,173.8,,16554.911886242546,0.06018270265364251,44.116225190301186,0.4618570080620114,1.8474280322480456,5713.351691691955,0.008408242744530418,6.163563811520331,0.18347556157605027,3.772168295969188
34100,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,KingKong 6040,6.0,4.0,3.38,Plastic,,167.32,,16174.229275649803,0.06055739355794036,44.39088796850663,0.5182511564308807,2.073004625723523,5250.18394136217,0.007553815657317128,5.5372360545152475,0.1663422537055381,4.198845736591124
34101,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,180.92000000000002,,13977.9632388122,0.06271909174042996,45.97549549869249,0.4755875506290818,1.9023502025163272,4749.418669203346,0.008513599052204291,6.2407911052810565,0.17244729911354995,3.7254892220836364
34102,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,168.6,,19235.87327192929,0.05754393792407824,42.18190961621263,0.5088519102698643,2.0354076410794573,6305.0851675843305,0.007308380117857898,5.357326209133222,0.17670964341625428,4.3398514655245695
34103,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,160.2,,33849.48107113443,0.04316033917547112,31.638181045357552,0.4445331832431369,1.7781327329725476,11921.955773543672,0.006260961038857681,4.589360274921478,0.2352999886046955,5.066065553199089
34104,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,153.04,,14119.236029291329,0.022356453600670963,58.52905866015748,0.2533348836816843,1.013339534726737,,,,,
34105,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,156.16,,13270.478222006652,0.022428498401033805,58.717671506220746,0.21325329643328828,0.8530131857331531,6908.238533443672,0.0067027075844517696,17.54605882836313,0.30942523697685825,1.3250838964711822
34106,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,6045 plastic,6.0,4.5,6.0,Plastic,,168.16,,8101.891130447389,0.02286722169930553,59.86624641545613,0.17058403958476404,0.6823361583390561,4749.418557224622,0.008513577140913199,22.288425906650794,0.37854895544920064,1.0431423061178258
34107,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,164.96,,9458.038383492029,0.022752108345234837,59.56488035922399,0.16997239089414698,0.6798895635765879,5554.995747568625,0.008498363647004101,22.24255379843345,0.3807080642901512,1.0452936389722256
34108,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,152.88,,19593.62178012553,0.021891773305960427,57.312528493305436,0.2799901097248093,1.1199604388992372,8824.642595349856,0.005000771935191707,13.080791254679008,0.24392145312218158,1.7774154137413865
