,Capacity (mah),Nominal voltage (V),Cells configuration,Discharge (C),Battery height (mm),Bettry length (mm),Battery width (mm),Battery weight (g),Battery price (€),Motor name,Shaft diameter (mm),Motor diameter (mm),Motor height (mm),Magnetic poles,KV (rpm/V),Motor weight (g),No load current @10V (A),Resistance (Ohm),Motor price (€),Propeller Name,Propeller diameter (in),Propeller pitch (in),Propeller weight (g),Propeller material,Propeller price (€),Total weight (g),Total price (€),Peak rotational speed (rpm),Peak torque (Nm),Peak current (A),Peak thrust (kgf),Total thrust (kgf),Hovering rotational speed (rpm),Hovering torque (Nm),Hovering current (A),Hovering PWM,Hovering time (m)
20518,1300,11.1,3S1P,25,24.0,70.0,35.0,115.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,163.8,,18777.35968676749,0.05503214268087106,17.288857515752984,0.486288424018482,1.945153696073928,6305.085120640334,0.007308374790064043,2.295993630844847,0.24725885196846864,8.49305491880858
21502,1300,11.1,3S1P,45,22.6,72.0,36.5,119.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,167.8,,18777.35968676749,0.05503214268087106,17.288857515752984,0.486288424018482,1.945153696073928,6305.085120640334,0.007308374790064043,2.295993630844847,0.24725885196846864,8.49305491880858
23470,1300,11.1,3s1p,75,24.5,72.0,36.0,125.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,173.8,,18777.35968676749,0.05503214268087106,17.288857515752984,0.486288424018482,1.945153696073928,6305.085120640334,0.007308374790064043,2.295993630844847,0.24725885196846864,8.49305491880858
19534,1300,11.1,3S1P,25,24.0,70.0,35.0,115.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,163.8,,18777.35968676749,0.05503214268087106,17.288857515752984,0.486288424018482,1.945153696073928,6305.085120640334,0.007308374790064043,2.295993630844847,0.24725885196846864,8.49305491880858
22486,1300,11.1,3S1P,75,22.3,72.0,36.0,122.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,170.8,,18777.35968676749,0.05503214268087106,17.288857515752984,0.486288424018482,1.945153696073928,6305.085120640334,0.007308374790064043,2.295993630844847,0.24725885196846864,8.49305491880858
18550,1300,7.4,2S1P,25,17.0,70.0,35.0,88.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,136.8,,13888.003323185532,0.0314975085256769,9.895234139064844,0.27581880322102087,1.1032752128840835,6305.085121050591,0.007308374859846544,2.295993674414104,0.37088827961974913,8.493054757642591
6538,800,7.4,2S1P,40,15.0,57.0,30.0,50.0,,TMOTOR P2505,4.0,30.4,28.8,,1850,31.25,,0.069,25.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,189.8,,13000.636543790959,0.02787578407431597,5.400418771711481,0.24362087772490465,0.9744835108996186,6305.085121298901,0.0073083748693169226,1.4158627694549628,0.4737633311774892,8.4753976577966
12642,1000,11.1,3S1P,25,19.0,72.0,36.0,96.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,150.92000000000002,,21001.604783468003,0.046603580733542566,14.640946686347615,0.5344223441996768,2.1376893767987073,6706.645621145736,0.00564010386125112,1.7718908525288768,0.2460971152333335,8.465532726573825
12636,1000,11.1,3S1P,25,19.0,72.0,36.0,96.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,138.88,,21001.604783468003,0.046603580733542566,14.640946686347615,0.5344223441996768,2.1376893767987073,6706.645621145736,0.00564010386125112,1.7718908525288768,0.2460971152333335,8.465532726573825
11658,1000,7.4,2S1P,25,14.0,70.0,36.0,70.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,124.92,,15330.193693215615,0.026032467424014584,8.178340841409982,0.29571919113521505,1.1828767645408602,6706.645622957465,0.005640103966047229,1.7718909174886976,0.36914567538954823,8.465532416216407
11652,1000,7.4,2S1P,25,14.0,70.0,36.0,70.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,112.88,,15330.193693215615,0.026032467424014584,8.178340841409982,0.29571919113521505,1.1828767645408602,6706.645622957465,0.005640103966047229,1.7718909174886976,0.36914567538954823,8.465532416216407
29387,1400,11.1,3S1P,50,19.5,85.0,35.0,131.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,171.4,,28707.322123936156,0.031819993282455154,12.662291236902108,0.32611640051688595,1.3044656020675438,11921.960274511068,0.006261188956056168,2.491546658679495,0.3454946875141277,8.42849959355362
28403,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,153.4,,28707.322123936156,0.031819993282455154,12.662291236902108,0.32611640051688595,1.3044656020675438,11921.960274511068,0.006261188956056168,2.491546658679495,0.3454946875141277,8.42849959355362
6869,800,7.4,2S1P,40,15.0,57.0,30.0,50.0,,EMAX Freestyle FS2208,4.0,27.45,33.6,12N14P,1800,34.5,1.5,0.062,9.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,205.28,,12526.101044216399,0.03773996001441723,7.113789926376312,0.3205131357885071,1.2820525431540284,5250.183941541832,0.007553815689191171,1.4238607116585824,0.40608759736958894,8.427790655184111
6872,800,7.4,2S1P,40,15.0,57.0,30.0,50.0,,EMAX Freestyle FS2208,4.0,27.45,33.6,12N14P,1800,34.5,1.5,0.062,9.0,KingKong 6040,6.0,4.0,3.38,Plastic,,201.52,,12526.101044216399,0.03773996001441723,7.113789926376312,0.3205131357885071,1.2820525431540284,5250.183941541832,0.007553815689191171,1.4238607116585824,0.40608759736958894,8.427790655184111
6668,800,7.4,2S1P,40,15.0,57.0,30.0,50.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,1800,33.8,,0.0815,15.0,KingKong 6040,6.0,4.0,3.38,Plastic,,198.72,,12309.533923108818,0.03654184752645011,6.887975984261641,0.3101745400900425,1.24069816036017,5250.1839416248995,0.0075538156941097985,1.423860713471184,0.40983966278461875,8.427790644455374
6665,800,7.4,2S1P,40,15.0,57.0,30.0,50.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,1800,33.8,,0.0815,15.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,202.48,,12309.533923108818,0.03654184752645011,6.887975984261641,0.3101745400900425,1.24069816036017,5250.1839416248995,0.0075538156941097985,1.423860713471184,0.40983966278461875,8.427790644455374
68535,3500,7.4,2S1P,60,18.8,92.8,46.5,149.0,30.0,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,187.6,,12585.590146316745,0.03859719955872121,28.293225002657472,0.2908269889924056,1.1633079559696224,5555.010957926981,0.008500740551621904,6.231368222489001,0.2739707975732936,8.42511598183647
5943,800,7.4,2S1P,40,15.0,57.0,30.0,50.0,,DYS D2225-15,3.175,22.0,25.0,,1600,32.0,,0.203,,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,198.8,,10371.534185601757,0.026983558319307165,4.521138591127602,0.20214230503046532,0.8085692201218613,5555.010958479623,0.008500740634741355,1.424312764160374,0.508245586510043,8.425115818627061
28431,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,188.6,,18935.637505765568,0.08217837251999487,24.095957329830224,0.6268427946433182,2.5073711785732726,5555.010958482127,0.008500740634800188,2.492547337313077,0.2191523428728416,8.425115818517469
29415,1400,11.1,3S1P,50,19.5,85.0,35.0,131.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,206.6,,18935.637505765568,0.08217837251999487,24.095957329830224,0.6268427946433182,2.5073711785732726,5555.010958482127,0.008500740634800188,2.492547337313077,0.2191523428728416,8.425115818517469
23521,1300,11.1,3s1p,75,24.5,72.0,36.0,125.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,191.8,,24690.900529785493,0.07073809458530576,24.445330610594816,0.6852332414033265,2.740932965613306,6908.242356951122,0.006703321239235712,2.316501521171247,0.2194818918889201,8.417866261594595
19585,1300,11.1,3S1P,25,24.0,70.0,35.0,115.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,181.8,,24690.900529785493,0.07073809458530576,24.445330610594816,0.6852332414033265,2.740932965613306,6908.242356951122,0.006703321239235712,2.316501521171247,0.2194818918889201,8.417866261594595
22537,1300,11.1,3S1P,75,22.3,72.0,36.0,122.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,188.8,,24690.900529785493,0.07073809458530576,24.445330610594816,0.6852332414033265,2.740932965613306,6908.242356951122,0.006703321239235712,2.316501521171247,0.2194818918889201,8.417866261594595
20569,1300,11.1,3S1P,25,24.0,70.0,35.0,115.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,181.8,,24690.900529785493,0.07073809458530576,24.445330610594816,0.6852332414033265,2.740932965613306,6908.242356951122,0.006703321239235712,2.316501521171247,0.2194818918889201,8.417866261594595
21553,1300,11.1,3S1P,45,22.6,72.0,36.5,119.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,185.8,,24690.900529785493,0.07073809458530576,24.445330610594816,0.6852332414033265,2.740932965613306,6908.242356951122,0.006703321239235712,2.316501521171247,0.2194818918889201,8.417866261594595
18601,1300,7.4,2S1P,25,17.0,70.0,35.0,88.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,154.8,,17861.30311067295,0.03885969139222162,13.428945309842447,0.372791240461144,1.491164961844576,6908.242356999165,0.006703321246034624,2.31650152584052,0.32922283792873364,8.417866244627062
68534,3500,7.4,2S1P,60,18.8,92.8,46.5,149.0,30.0,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6045 plastic,6.0,4.5,6.0,Plastic,,190.8,,10986.447221261353,0.04017117297389126,29.44700777686771,0.3024179962633739,1.2096719850534956,4749.418692978585,0.008513602373603553,6.240795916910898,0.25867107787291566,8.412388531683748
68541,3500,7.4,2S1P,60,18.8,92.8,46.5,149.0,30.0,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,193.92000000000002,,10986.447221261353,0.04017117297389126,29.44700777686771,0.3024179962633739,1.2096719850534956,4749.418692978585,0.008513602373603553,6.240795916910898,0.25867107787291566,8.412388531683748
28430,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,191.8,,17311.778259247585,0.09316668995008705,27.317900279270667,0.7110142694743532,2.844057077897413,4749.418697482168,0.00851360317069859,2.4963188298261447,0.19329354529326076,8.41238697120373
28437,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,194.92000000000002,,17311.778259247585,0.09316668995008705,27.317900279270667,0.7110142694743532,2.844057077897413,4749.418697482168,0.00851360317069859,2.4963188298261447,0.19329354529326076,8.41238697120373
53111,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,163.2,,25754.452577218206,0.026030974026228705,16.355743353317365,0.2659186299803528,1.0636745199214113,11921.960229561351,0.006261187064781981,3.9340186908152597,0.36952120579033215,8.388368890327081
51143,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,168.8,,25754.452577218206,0.026030974026228705,16.355743353317365,0.2659186299803528,1.0636745199214113,11921.960229561351,0.006261187064781981,3.9340186908152597,0.36952120579033215,8.388368890327081
52127,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,167.2,,25754.452577218206,0.026030974026228705,16.355743353317365,0.2659186299803528,1.0636745199214113,11921.960229561351,0.006261187064781981,3.9340186908152597,0.36952120579033215,8.388368890327081
51119,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,176.39999999999998,,29377.300604728047,0.033207456491059294,20.864860271211043,0.34057184729237405,1.3622873891694962,11921.960274413465,0.0062611889329017515,3.9340210109831557,0.3323075541063374,8.38836394311807
52103,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,174.8,,29377.300604728047,0.033207456491059294,20.864860271211043,0.34057184729237405,1.3622873891694962,11921.960274413465,0.0062611889329017515,3.9340210109831557,0.3323075541063374,8.38836394311807
53087,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,170.8,,29377.300604728047,0.033207456491059294,20.864860271211043,0.34057184729237405,1.3622873891694962,11921.960274413465,0.0062611889329017515,3.9340210109831557,0.3323075541063374,8.38836394311807
41197,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,146.06,,15497.790900550739,0.029885406096619677,14.39612507721216,0.28548034512574516,1.1419213805029806,6908.242332634583,0.0067033178194107245,3.229059452774622,0.32512546732691633,8.361567941029952
42181,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,202.0,,20355.09706998872,0.04948862825885885,23.83921034938764,0.476622531495576,1.906490125982304,6908.2423568934955,0.006703321230339796,3.229062717960451,0.2167503943914326,8.361559485922221
45133,1800,11.1,3S1P,75,19.3,105.0,35.0,159.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,205.0,,20355.09706998872,0.04948862825885885,23.83921034938764,0.476622531495576,1.906490125982304,6908.2423568934955,0.006703321230339796,3.229062717960451,0.2167503943914326,8.361559485922221
46117,1800,11.1,3S1P,75,23.0,105.0,35.0,160.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,206.0,,20355.09706998872,0.04948862825885885,23.83921034938764,0.476622531495576,1.906490125982304,6908.2423568934955,0.006703321230339796,3.229062717960451,0.2167503943914326,8.361559485922221
44149,1800,11.1,3S1P,45,20.8,106.0,35.5,158.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,204.0,,20355.09706998872,0.04948862825885885,23.83921034938764,0.476622531495576,1.906490125982304,6908.2423568934955,0.006703321230339796,3.229062717960451,0.2167503943914326,8.361559485922221
43165,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,202.0,,20355.09706998872,0.04948862825885885,23.83921034938764,0.476622531495576,1.906490125982304,6908.2423568934955,0.006703321230339796,3.229062717960451,0.2167503943914326,8.361559485922221
58692,2300,11.1,3S1P,45,23.2,106.0,35.5,179.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,205.68,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,8.344593071489381
50935,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,186.8,,14249.502887650822,0.04560226785167513,21.489562450478488,0.34839224337622776,1.393568973504911,5713.351692080409,0.008408242791544202,3.962291065502703,0.2770547363858421,8.328514855284421
52903,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,181.2,,14249.502887650822,0.04560226785167513,21.489562450478488,0.34839224337622776,1.393568973504911,5713.351692080409,0.008408242791544202,3.962291065502703,0.2770547363858421,8.328514855284421
51919,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,185.2,,14249.502887650822,0.04560226785167513,21.489562450478488,0.34839224337622776,1.393568973504911,5713.351692080409,0.008408242791544202,3.962291065502703,0.2770547363858421,8.328514855284421
52111,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,180.8,,12044.272993253087,0.0334118915766587,15.744982967960679,0.25397591046086226,1.015903641843449,5713.35169212113,0.00840824279440689,3.96229106814849,0.3322055445682161,8.328514849723124
51127,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,182.39999999999998,,12044.272993253087,0.0334118915766587,15.744982967960679,0.25397591046086226,1.015903641843449,5713.35169212113,0.00840824279440689,3.96229106814849,0.3322055445682161,8.328514849723124
53095,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,176.8,,12044.272993253087,0.0334118915766587,15.744982967960679,0.25397591046086226,1.015903641843449,5713.35169212113,0.00840824279440689,3.96229106814849,0.3322055445682161,8.328514849723124
41252,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,168.38,,17611.675043579966,0.07088833096933052,30.43597550554768,0.6082150588138617,2.432860235255447,5250.18394161774,0.007553815693654829,3.243238291412974,0.21774905059613203,8.325012710748728
41249,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,172.14,,17611.675043579966,0.07088833096933052,30.43597550554768,0.6082150588138617,2.432860235255447,5250.18394161774,0.007553815693654829,3.243238291412974,0.21774905059613203,8.325012710748728
68636,3500,7.4,2S1P,60,18.8,92.8,46.5,149.0,30.0,TMOTOR F1103,1.5,14.4,14.0,,8000,5.3,,0.163,12.0,KingKong 6040,6.0,4.0,3.38,Plastic,,183.72,,13277.794837358653,0.04203649894160962,35.21641500202557,0.3576256945590611,1.4305027782362445,5250.183902920406,0.007553810171635088,6.328260670961003,0.22807830773401205,8.296118432812188
68633,3500,7.4,2S1P,60,18.8,92.8,46.5,149.0,30.0,TMOTOR F1103,1.5,14.4,14.0,,8000,5.3,,0.163,12.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,187.48000000000002,,13277.794837358653,0.04203649894160962,35.21641500202557,0.3576256945590611,1.4305027782362445,5250.183902920406,0.007553810171635088,6.328260670961003,0.22807830773401205,8.296118432812188
6432,800,7.4,2S1P,40,15.0,57.0,30.0,50.0,,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,207.68,,17291.705130703343,0.03252761078423956,8.345394418085275,0.37083869668370345,1.4833547867348138,6706.645622978868,0.005640103969370631,1.4470442509792198,0.3779371879751644,8.29276643881454
6672,800,7.4,2S1P,40,15.0,57.0,30.0,50.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2450,33.8,,0.0815,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,194.07999999999998,,16587.075240409227,0.030118015527200604,7.727180466211467,0.34293925025685407,1.3717570010274163,6706.645622987812,0.005640103969513284,1.4470442510488482,0.3858568220527293,8.292766438415512
6678,800,7.4,2S1P,40,15.0,57.0,30.0,50.0,,iFlight XING-E PRO 2207,5.0,28.5,19.7,,2450,33.8,,0.0815,15.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,206.12,,16587.075240409227,0.030118015527200604,7.727180466211467,0.34293925025685407,1.3717570010274163,6706.645622987812,0.005640103969513284,1.4470442510488482,0.3858568220527293,8.292766438415512
41263,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,154.46,,12922.144192141675,0.038056246289163015,14.74539093101308,0.2898905319974516,1.1595621279898063,5713.3516920300635,0.008408242782150556,3.25788375774263,0.32533625699403623,8.287588510741756
23572,1300,11.1,3s1p,75,24.5,72.0,36.0,125.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,160.52,,26166.55575991559,0.03738521199565787,17.617366103766226,0.4823147586511274,1.9292590346045095,8824.663466883589,0.005004724471431581,2.3582572835050315,0.24040662261490825,8.268817883610025
20620,1300,11.1,3S1P,25,24.0,70.0,35.0,115.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,150.52,,26166.55575991559,0.03738521199565787,17.617366103766226,0.4823147586511274,1.9292590346045095,8824.663466883589,0.005004724471431581,2.3582572835050315,0.24040662261490825,8.268817883610025
22588,1300,11.1,3S1P,75,22.3,72.0,36.0,122.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,157.52,,26166.55575991559,0.03738521199565787,17.617366103766226,0.4823147586511274,1.9292590346045095,8824.663466883589,0.005004724471431581,2.3582572835050315,0.24040662261490825,8.268817883610025
19636,1300,11.1,3S1P,25,24.0,70.0,35.0,115.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,150.52,,26166.55575991559,0.03738521199565787,17.617366103766226,0.4823147586511274,1.9292590346045095,8824.663466883589,0.005004724471431581,2.3582572835050315,0.24040662261490825,8.268817883610025
21604,1300,11.1,3S1P,45,22.6,72.0,36.5,119.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,154.52,,26166.55575991559,0.03738521199565787,17.617366103766226,0.4823147586511274,1.9292590346045095,8824.663466883589,0.005004724471431581,2.3582572835050315,0.24040662261490825,8.268817883610025
